rrr_ran,total_Score_range,over,wickets_fell,dot,sing,doub,triple,four,six,wicket,total,dot_prob,sing_prob,doub_prob,trip_prob,four_prob,six_prob,wkt_prob
6 to 7,90 to 100,14,2,2,7,1,0,4,0,0,14,0.14285714285714285,0.5,0.07142857142857142,0.0,0.2857142857142857,0.0,0.0
6 to 7,90 to 100,14,3,5,3,0,0,0,0,0,8,0.625,0.375,0.0,0.0,0.0,0.0,0.0
6 to 7,90 to 100,14,4,0,2,0,0,1,1,0,4,0.0,0.5,0.0,0.0,0.25,0.25,0.0
6 to 7,90 to 100,15,2,3,4,0,1,0,0,0,8,0.375,0.5,0.0,0.125,0.0,0.0,0.0
6 to 7,90 to 100,15,3,0,2,0,0,2,0,1,5,0.0,0.4,0.0,0.0,0.4,0.0,0.2
6 to 7,90 to 100,15,4,1,6,4,0,0,0,0,11,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0,0.0,0.0
6 to 7,90 to 100,15,5,3,1,0,0,0,1,0,5,0.6,0.2,0.0,0.0,0.0,0.2,0.0
6 to 7,90 to 100,16,2,0,1,0,0,1,0,0,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0
6 to 7,90 to 100,16,3,4,2,1,0,0,0,0,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0
6 to 7,90 to 100,16,4,5,5,0,0,3,1,0,14,0.35714285714285715,0.35714285714285715,0.0,0.0,0.21428571428571427,0.07142857142857142,0.0
6 to 7,90 to 100,17,2,3,0,0,1,0,0,0,4,0.75,0.0,0.0,0.25,0.0,0.0,0.0
6 to 7,90 to 100,17,3,3,4,0,0,1,0,0,8,0.375,0.5,0.0,0.0,0.125,0.0,0.0
6 to 7,90 to 100,17,4,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6 to 7,90 to 100,17,5,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6 to 7,90 to 100,17,6,0,1,1,0,1,0,0,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
6 to 7,90 to 100,18,6,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6 to 7,90 to 100,19,6,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,0 to 10,1,0,142,85,20,1,45,2,0,295,0.48135593220338985,0.288135593220339,0.06779661016949153,0.003389830508474576,0.15254237288135594,0.006779661016949152,0.0
7 to 7.5,0 to 10,1,1,8,5,0,0,3,0,9,25,0.32,0.2,0.0,0.0,0.12,0.0,0.36
7 to 7.5,0 to 10,1,2,2,0,1,0,0,0,1,4,0.5,0.0,0.25,0.0,0.0,0.0,0.25
7 to 7.5,0 to 10,2,0,64,50,4,0,11,0,0,129,0.49612403100775193,0.3875968992248062,0.031007751937984496,0.0,0.08527131782945736,0.0,0.0
7 to 7.5,0 to 10,2,1,23,11,0,0,7,0,7,48,0.4791666666666667,0.22916666666666666,0.0,0.0,0.14583333333333334,0.0,0.14583333333333334
7 to 7.5,0 to 10,2,2,4,0,0,0,0,0,1,5,0.8,0.0,0.0,0.0,0.0,0.0,0.2
7 to 7.5,0 to 10,2,3,1,1,0,0,0,0,1,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
7 to 7.5,0 to 10,2,4,1,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
7 to 7.5,0 to 10,3,0,5,1,0,0,0,0,0,6,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
7 to 7.5,0 to 10,3,1,10,2,0,0,0,0,2,14,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285
7 to 7.5,0 to 10,3,2,1,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
7 to 7.5,0 to 10,3,3,4,2,0,0,0,0,0,6,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
7 to 7.5,0 to 10,3,4,5,0,0,0,1,0,0,6,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
7 to 7.5,0 to 10,4,0,1,1,0,1,0,0,0,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
7 to 7.5,0 to 10,4,3,3,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,0 to 10,4,5,1,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
7 to 7.5,10 to 20,1,0,4,3,2,0,10,1,0,20,0.2,0.15,0.1,0.0,0.5,0.05,0.0
7 to 7.5,10 to 20,2,0,61,39,6,0,39,2,0,148,0.41216216216216217,0.2635135135135135,0.04054054054054054,0.0,0.2635135135135135,0.013513513513513514,0.0
7 to 7.5,10 to 20,2,1,14,7,2,0,4,2,7,36,0.3888888888888889,0.19444444444444445,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.19444444444444445
7 to 7.5,10 to 20,2,2,4,0,0,0,1,0,2,7,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857
7 to 7.5,10 to 20,3,0,47,35,4,1,13,4,0,104,0.4519230769230769,0.33653846153846156,0.038461538461538464,0.009615384615384616,0.125,0.038461538461538464,0.0
7 to 7.5,10 to 20,3,1,35,20,6,0,7,0,7,75,0.4666666666666667,0.26666666666666666,0.08,0.0,0.09333333333333334,0.0,0.09333333333333334
7 to 7.5,10 to 20,3,2,9,3,5,0,2,0,2,21,0.42857142857142855,0.14285714285714285,0.23809523809523808,0.0,0.09523809523809523,0.0,0.09523809523809523
7 to 7.5,10 to 20,4,0,8,8,3,0,0,0,0,19,0.42105263157894735,0.42105263157894735,0.15789473684210525,0.0,0.0,0.0,0.0
7 to 7.5,10 to 20,4,1,16,7,1,0,4,2,0,30,0.5333333333333333,0.23333333333333334,0.03333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0
7 to 7.5,10 to 20,4,2,5,2,1,0,1,0,3,12,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.25
7 to 7.5,10 to 20,4,3,0,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,10 to 20,4,5,0,1,0,0,1,0,0,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0
7 to 7.5,10 to 20,4,6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7 to 7.5,10 to 20,5,0,3,1,2,0,0,0,0,6,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
7 to 7.5,10 to 20,5,1,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,10 to 20,5,2,5,0,0,0,0,0,1,6,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
7 to 7.5,10 to 20,5,3,3,3,1,0,0,0,0,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0
7 to 7.5,10 to 20,5,6,0,1,0,0,1,0,0,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0
7 to 7.5,10 to 20,6,0,1,1,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0
7 to 7.5,10 to 20,6,3,1,0,0,0,1,0,0,2,0.5,0.0,0.0,0.0,0.5,0.0,0.0
7 to 7.5,100 to 110,10,1,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,10,2,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,11,0,2,2,0,0,0,1,0,5,0.4,0.4,0.0,0.0,0.0,0.2,0.0
7 to 7.5,100 to 110,11,1,1,2,1,0,0,0,0,4,0.25,0.5,0.25,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,11,2,0,2,0,0,1,0,0,3,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
7 to 7.5,100 to 110,11,3,2,0,0,0,1,0,1,4,0.5,0.0,0.0,0.0,0.25,0.0,0.25
7 to 7.5,100 to 110,11,4,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,12,0,1,4,0,0,1,0,0,6,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
7 to 7.5,100 to 110,12,1,3,2,1,0,0,0,0,6,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,12,2,3,7,1,0,1,0,1,13,0.23076923076923078,0.5384615384615384,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693
7 to 7.5,100 to 110,12,3,4,1,3,0,0,1,0,9,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0
7 to 7.5,100 to 110,12,4,1,7,0,0,0,0,0,8,0.125,0.875,0.0,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,13,0,0,4,2,0,0,0,0,6,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,13,1,2,7,1,0,4,1,0,15,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.0,0.26666666666666666,0.06666666666666667,0.0
7 to 7.5,100 to 110,13,2,5,13,0,0,5,0,0,23,0.21739130434782608,0.5652173913043478,0.0,0.0,0.21739130434782608,0.0,0.0
7 to 7.5,100 to 110,13,3,4,4,2,0,3,1,0,14,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.0
7 to 7.5,100 to 110,13,4,1,4,0,0,0,1,0,6,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0
7 to 7.5,100 to 110,13,5,1,1,0,0,0,0,2,4,0.25,0.25,0.0,0.0,0.0,0.0,0.5
7 to 7.5,100 to 110,14,0,0,3,0,0,0,0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,14,1,2,1,0,0,1,0,1,5,0.4,0.2,0.0,0.0,0.2,0.0,0.2
7 to 7.5,100 to 110,14,2,3,3,1,1,3,1,0,12,0.25,0.25,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.0
7 to 7.5,100 to 110,14,3,3,6,0,0,2,0,1,12,0.25,0.5,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333
7 to 7.5,100 to 110,14,4,0,1,3,1,0,0,1,6,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666
7 to 7.5,100 to 110,14,5,0,1,1,0,1,0,0,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
7 to 7.5,100 to 110,15,0,0,3,1,0,0,0,0,4,0.0,0.75,0.25,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,15,1,0,5,0,0,1,0,0,6,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0
7 to 7.5,100 to 110,15,2,3,5,1,0,1,1,0,11,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0
7 to 7.5,100 to 110,15,3,0,3,4,0,3,0,0,10,0.0,0.3,0.4,0.0,0.3,0.0,0.0
7 to 7.5,100 to 110,15,4,1,2,0,0,0,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,16,0,0,1,1,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,16,2,1,1,1,0,1,1,0,5,0.2,0.2,0.2,0.0,0.2,0.2,0.0
7 to 7.5,100 to 110,16,3,2,4,1,0,0,0,0,7,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,16,4,1,0,2,0,0,1,0,4,0.25,0.0,0.5,0.0,0.0,0.25,0.0
7 to 7.5,100 to 110,16,5,3,2,0,0,0,0,0,5,0.6,0.4,0.0,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,16,6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7 to 7.5,100 to 110,17,3,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,17,4,4,9,0,0,0,0,0,13,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,18,3,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,18,4,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,100 to 110,18,5,0,1,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
7 to 7.5,100 to 110,18,6,0,1,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
7 to 7.5,100 to 110,19,6,0,1,0,0,1,0,0,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0
7 to 7.5,110 to 120,10,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,110 to 120,10,1,0,2,0,0,0,0,1,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
7 to 7.5,110 to 120,10,4,0,1,0,0,0,1,0,2,0.0,0.5,0.0,0.0,0.0,0.5,0.0
7 to 7.5,110 to 120,11,2,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,110 to 120,12,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,110 to 120,12,1,0,1,0,0,1,0,0,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0
7 to 7.5,110 to 120,12,3,4,2,0,0,0,0,0,6,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,12,5,0,2,0,0,1,0,0,3,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
7 to 7.5,110 to 120,13,2,1,2,1,0,0,0,0,4,0.25,0.5,0.25,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,13,3,2,0,0,0,2,0,0,4,0.5,0.0,0.0,0.0,0.5,0.0,0.0
7 to 7.5,110 to 120,13,4,2,2,2,1,0,0,0,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
7 to 7.5,110 to 120,13,5,1,1,1,0,0,0,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,14,1,0,3,0,0,4,0,0,7,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0
7 to 7.5,110 to 120,14,2,4,7,1,0,0,1,1,14,0.2857142857142857,0.5,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142
7 to 7.5,110 to 120,14,3,2,5,1,0,2,0,1,11,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091
7 to 7.5,110 to 120,14,4,0,1,0,0,1,1,0,3,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
7 to 7.5,110 to 120,14,5,2,1,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,15,1,0,2,1,0,0,0,0,3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,15,2,9,12,0,0,0,0,0,21,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,15,3,1,2,1,0,1,0,0,5,0.2,0.4,0.2,0.0,0.2,0.0,0.0
7 to 7.5,110 to 120,15,4,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,110 to 120,15,5,2,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,16,2,3,2,1,0,1,0,0,7,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
7 to 7.5,110 to 120,16,3,3,4,0,0,0,0,2,9,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.2222222222222222
7 to 7.5,110 to 120,16,4,0,3,1,0,0,0,0,4,0.0,0.75,0.25,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,16,5,2,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,16,6,1,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
7 to 7.5,110 to 120,17,3,1,7,2,0,0,0,1,11,0.09090909090909091,0.6363636363636364,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091
7 to 7.5,110 to 120,17,4,1,2,0,0,0,1,0,4,0.25,0.5,0.0,0.0,0.0,0.25,0.0
7 to 7.5,110 to 120,17,6,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,18,3,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,18,4,0,4,0,0,1,0,0,5,0.0,0.8,0.0,0.0,0.2,0.0,0.0
7 to 7.5,110 to 120,18,5,1,1,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,18,6,1,1,0,0,1,1,0,4,0.25,0.25,0.0,0.0,0.25,0.25,0.0
7 to 7.5,110 to 120,19,5,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,110 to 120,19,6,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,120 to 130,9,2,0,2,0,0,0,1,0,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
7 to 7.5,120 to 130,10,3,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7 to 7.5,120 to 130,10,4,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,120 to 130,11,1,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7 to 7.5,120 to 130,11,4,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,120 to 130,12,1,2,4,1,0,1,1,0,9,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
7 to 7.5,120 to 130,12,2,1,2,0,0,0,1,0,4,0.25,0.5,0.0,0.0,0.0,0.25,0.0
7 to 7.5,120 to 130,13,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,120 to 130,13,1,0,3,1,0,0,1,0,5,0.0,0.6,0.2,0.0,0.0,0.2,0.0
7 to 7.5,120 to 130,13,2,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7 to 7.5,120 to 130,13,3,1,1,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0
7 to 7.5,120 to 130,14,2,1,5,0,0,0,0,0,6,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
7 to 7.5,120 to 130,14,3,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,120 to 130,14,4,3,4,0,0,0,0,0,7,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
7 to 7.5,120 to 130,14,5,3,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,120 to 130,15,1,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,120 to 130,15,2,2,0,1,0,2,0,1,6,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666
7 to 7.5,120 to 130,15,3,2,5,0,0,0,2,0,9,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.2222222222222222,0.0
7 to 7.5,120 to 130,15,4,2,2,0,0,1,1,0,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
7 to 7.5,120 to 130,16,2,1,1,1,0,0,2,0,5,0.2,0.2,0.2,0.0,0.0,0.4,0.0
7 to 7.5,120 to 130,16,3,2,4,0,0,0,2,1,9,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111
7 to 7.5,120 to 130,16,4,0,5,0,0,0,0,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,120 to 130,17,2,2,1,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
7 to 7.5,120 to 130,17,3,2,3,1,0,1,0,0,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
7 to 7.5,120 to 130,17,4,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,120 to 130,17,5,0,1,1,0,1,1,1,5,0.0,0.2,0.2,0.0,0.2,0.2,0.2
7 to 7.5,120 to 130,18,2,0,1,1,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0
7 to 7.5,120 to 130,18,3,1,0,0,0,1,1,0,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
7 to 7.5,120 to 130,18,4,2,3,2,0,0,0,1,8,0.25,0.375,0.25,0.0,0.0,0.0,0.125
7 to 7.5,120 to 130,18,5,0,0,1,0,1,0,0,2,0.0,0.0,0.5,0.0,0.5,0.0,0.0
7 to 7.5,120 to 130,18,6,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,120 to 130,19,2,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7 to 7.5,120 to 130,19,4,0,4,1,0,1,0,0,6,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
7 to 7.5,120 to 130,19,5,2,2,1,0,1,0,0,6,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
7 to 7.5,120 to 130,19,6,0,1,1,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0
7 to 7.5,130 to 140,11,1,0,5,0,0,0,0,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,130 to 140,11,3,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7 to 7.5,130 to 140,11,4,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,130 to 140,13,1,0,3,1,0,4,0,0,9,0.0,0.3333333333333333,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0
7 to 7.5,130 to 140,13,2,1,6,1,0,0,1,0,9,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0
7 to 7.5,130 to 140,14,1,0,3,0,0,0,0,1,4,0.0,0.75,0.0,0.0,0.0,0.0,0.25
7 to 7.5,130 to 140,14,2,0,2,0,0,0,1,1,4,0.0,0.5,0.0,0.0,0.0,0.25,0.25
7 to 7.5,130 to 140,14,3,1,3,1,0,0,0,0,5,0.2,0.6,0.2,0.0,0.0,0.0,0.0
7 to 7.5,130 to 140,15,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,130 to 140,15,2,0,4,0,0,0,1,1,6,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
7 to 7.5,130 to 140,15,3,1,3,2,0,3,0,0,9,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0
7 to 7.5,130 to 140,15,4,0,1,0,0,0,0,2,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
7 to 7.5,130 to 140,16,3,4,8,2,0,1,0,0,15,0.26666666666666666,0.5333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0
7 to 7.5,130 to 140,16,5,1,0,0,0,1,0,0,2,0.5,0.0,0.0,0.0,0.5,0.0,0.0
7 to 7.5,130 to 140,17,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,130 to 140,17,3,2,3,0,0,0,0,0,5,0.4,0.6,0.0,0.0,0.0,0.0,0.0
7 to 7.5,130 to 140,17,4,1,0,0,0,1,1,0,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
7 to 7.5,130 to 140,17,5,0,0,1,0,1,0,0,2,0.0,0.0,0.5,0.0,0.5,0.0,0.0
7 to 7.5,130 to 140,17,6,0,1,0,0,0,1,1,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
7 to 7.5,130 to 140,18,1,1,3,0,0,1,0,0,5,0.2,0.6,0.0,0.0,0.2,0.0,0.0
7 to 7.5,130 to 140,18,2,1,5,0,0,0,0,0,6,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
7 to 7.5,130 to 140,18,3,0,1,1,0,0,1,0,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
7 to 7.5,130 to 140,18,4,0,2,1,0,1,1,0,5,0.0,0.4,0.2,0.0,0.2,0.2,0.0
7 to 7.5,130 to 140,18,5,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7 to 7.5,130 to 140,18,6,0,1,0,0,0,1,0,2,0.0,0.5,0.0,0.0,0.0,0.5,0.0
7 to 7.5,130 to 140,19,3,0,1,1,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0
7 to 7.5,130 to 140,19,4,0,3,0,0,2,1,0,6,0.0,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0
7 to 7.5,130 to 140,19,5,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,130 to 140,19,6,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,130 to 140,19,7,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,130 to 140,19,8,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,130 to 140,20,6,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7 to 7.5,140 to 150,11,3,1,1,0,0,1,0,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
7 to 7.5,140 to 150,12,1,1,0,0,0,0,1,0,2,0.5,0.0,0.0,0.0,0.0,0.5,0.0
7 to 7.5,140 to 150,12,3,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7 to 7.5,140 to 150,14,3,2,1,0,0,0,1,0,4,0.5,0.25,0.0,0.0,0.0,0.25,0.0
